Iteration,QD-Score,Coverage,Maximum,Average
78,38621.172112698616,0.024156601416076635,4337.4690252730625,665.8822778051485
79,38621.172112698616,0.024156601416076635,4337.4690252730625,665.8822778051485
80,38621.172112698616,0.024156601416076635,4337.4690252730625,665.8822778051485
81,38621.172112698616,0.024156601416076635,4337.4690252730625,665.8822778051485
82,48748.389977090264,0.025406080799666806,4337.4690252730625,799.15393405066
83,58330.08314804521,0.028738025822573926,4337.4690252730625,845.3635238847132
84,60702.055306106806,0.029571012078300707,4337.4690252730625,854.9585254381241
85,68481.04008164462,0.03498542274052478,4337.4690252730625,815.2504771624359
86,72850.96846038148,0.04081632653061224,4337.4690252730625,743.3772291875662
87,73723.77271239828,0.043315285297792584,4337.4690252730625,708.8824299269065
88,75095.15435274104,0.04997917534360683,4337.4690252730625,625.7929529395086
