Iteration,QD-Score,Coverage,Maximum,Average
430,1588400.2304052042,0.11917,6854.8231200850805,133.28859867459965
431,1588380.2047710933,0.11927,6854.8231200850805,133.1751659907012
432,1589317.3819320188,0.11933,6854.8231200850805,133.1867411323237
433,1591478.0304669214,0.11975,6854.8231200850805,132.900044297864
434,1593162.4246414625,0.11982,6854.8231200850805,132.9629798565734
435,1593162.4246414625,0.11982,6854.8231200850805,132.9629798565734
436,1593226.4158479045,0.11983,6854.8231200850805,132.95722405473626
437,1594603.285149795,0.12,6854.8231200850805,132.88360709581625
438,1594813.5979668363,0.12001,6854.8231200850805,132.89005899232032
439,1595359.2180000138,0.12003,6854.8231200850805,132.91337315671197
440,1595680.3276335383,0.12007,6854.8231200850805,132.89583806392423
441,1595413.389963497,0.12015,6854.8231200850805,132.78513441227608
442,1596684.0138065245,0.1202,6854.8231200850805,132.83560846976076
443,1596733.1580477778,0.12023,6854.8231200850805,132.80655061530214
444,1597715.2089748927,0.1203,6854.8231200850805,132.81090681420554
445,1597787.8813565578,0.12032,6854.8231200850805,132.79487045849052
446,1597846.7108697402,0.12036,6854.8231200850805,132.75562569539218
447,1597163.993305698,0.12053,6854.8231200850805,132.51173926040804
448,1597811.87614544,0.12073,6854.8231200850805,132.34588554174107
449,1599403.4568761273,0.12094,6854.8231200850805,132.2476812366568
450,1600970.9892046251,0.12136,6854.8231200850805,131.91916522780366
451,1602472.7912333205,0.12179,6854.8231200850805,131.57671329610974
452,1601736.1047291015,0.12188,6854.8231200850805,131.41910934764536
453,1603380.3260409373,0.12204,6854.8231200850805,131.38154097352813
454,1604217.9045897138,0.12216,6854.8231200850805,131.32104654467204
455,1607730.566994854,0.12253,6854.8231200850805,131.21117824164318
456,1609440.030485044,0.12267,6854.8231200850805,131.20078507255596
457,1614755.7954856255,0.123,6854.8231200850805,131.28095898257118
458,1614232.773214217,0.12329,6854.8231200850805,130.92974071005085
459,1615056.5399986042,0.12366,6854.8231200850805,130.6046045607799
460,1616575.7935211633,0.1238,6854.8231200850805,130.57962790962546
461,1616229.2732582036,0.12394,6854.8231200850805,130.4041692156046
462,1618095.6500768631,0.12413,6854.8231200850805,130.35492226511425
463,1618542.2884021718,0.12424,6854.8231200850805,130.27545785593784
464,1619923.1327818143,0.12433,6854.8231200850805,130.29221690515678
465,1623051.3735308223,0.12447,6854.8231200850805,130.3969931333512
466,1623879.3488815206,0.12452,6854.8231200850805,130.41112663680698
467,1629759.013978871,0.12463,6854.8231200850805,130.76779378792193
468,1629636.7674460306,0.12471,6854.8231200850805,130.67410532002492
469,1630045.9996574987,0.12484,6854.8231200850805,130.57081061018093
470,1631137.6319216937,0.12487,6854.8231200850805,130.62686249072584
471,1635574.460108339,0.12512,6854.8231200850805,130.7204651621115
472,1635767.4460944883,0.12516,6854.8231200850805,130.69410723030427
473,1635480.3038007363,0.12527,6854.8231200850805,130.55642243160665
474,1636518.1773982735,0.12542,6854.8231200850805,130.48303120700635
475,1638938.6313016256,0.12552,6854.8231200850805,130.571911352902
476,1641067.6516324629,0.12561,6854.8231200850805,130.64785061957352
477,1642449.9862159726,0.12563,6854.8231200850805,130.73708399394832
478,1642684.2085401705,0.12567,6854.8231200850805,130.71410905865923
479,1644325.320355706,0.1258,6854.8231200850805,130.70948492493687
480,1644675.296736596,0.12584,6854.8231200850805,130.69574831028257
481,1646910.8336682795,0.12589,6854.8231200850805,130.82141819590748
482,1647974.9927287146,0.12617,6854.8231200850805,130.61543891009865
483,1648360.3069820642,0.12621,6854.8231200850805,130.60457229871358
484,1648803.8917014257,0.12625,6854.8231200850805,130.59832805555845
485,1648400.2632695846,0.1263,6854.8231200850805,130.5146685090724
486,1649421.6428828028,0.12634,6854.8231200850805,130.55419050837443
487,1649451.8033410436,0.12637,6854.8231200850805,130.52558386808923
488,1650193.6202070697,0.12652,6854.8231200850805,130.42946729426728
489,1650217.0755023453,0.12657,6854.8231200850805,130.37979580487834
490,1649718.0545649482,0.12662,6854.8231200850805,130.28890021836582
491,1649676.2246325875,0.12663,6854.8231200850805,130.27530795487542
492,1654151.0636668962,0.12696,6854.8231200850805,130.28915120249656
493,1656935.8496057575,0.12729,6854.8231200850805,130.17015080570016
494,1660506.8903256964,0.12749,6854.8231200850805,130.2460499118124
495,1667940.4112435293,0.12802,6854.8231200850805,130.2874872085244
496,1669759.8076387332,0.1282,6854.8231200850805,130.24647485481538
497,1676206.136193597,0.12857,6854.8231200850805,130.37303695991267
498,1678752.0050419793,0.12896,6854.8231200850805,130.17617905102196
499,1679429.306958894,0.12932,6854.8231200850805,129.86616973081456
500,1681975.5871685594,0.12962,6854.8231200850805,129.7620419046875
501,1690907.501618586,0.13014,6854.8231200850805,129.92988332707745
502,1692808.9847721697,0.13048,6854.8231200850805,129.7370466563588
503,1696766.5110221014,0.13076,6854.8231200850805,129.76189285883308
504,1698197.872116109,0.13107,6854.8231200850805,129.56419257771486
505,1702077.4317083138,0.13143,6854.8231200850805,129.50448388559033
506,1702776.6832843197,0.13162,6854.8231200850805,129.3706642823522
507,1707862.0929814128,0.13196,6854.8231200850805,129.42271089583303
508,1709950.3705247806,0.13219,6854.8231200850805,129.3555012122536
509,1711494.669625201,0.13238,6854.8231200850805,129.28649868750574
510,1713821.9393276493,0.13251,6854.8231200850805,129.33529087070028
511,1715712.4832466852,0.13272,6854.8231200850805,129.27309246885815
512,1719363.8743067728,0.13286,6854.8231200850805,129.41170211551804
513,1722161.0954650838,0.13295,6854.8231200850805,129.53449382964152
514,1722905.3548369168,0.13301,6854.8231200850805,129.53201675339574
515,1723946.1874001303,0.13332,6854.8231200850805,129.30889494450423
516,1726837.2728359576,0.13356,6854.8231200850805,129.29299736717263
517,1733543.7898847552,0.13392,6854.8231200850805,129.4462208695307
518,1738096.482077532,0.13403,6854.8231200850805,129.6796599326667
519,1739332.3880477124,0.13406,6854.8231200850805,129.7428306763921
520,1739504.4182396084,0.13406,6854.8231200850805,129.7556630045956
521,1739349.7691892623,0.13411,6854.8231200850805,129.69575491680428
522,1741067.7739106433,0.13416,6854.8231200850805,129.77547509769255
523,1741130.9248868248,0.13425,6854.8231200850805,129.69317876251955
524,1742094.5044086983,0.13432,6854.8231200850805,129.69732760636526
525,1745881.6861238952,0.13444,6854.8231200850805,129.86326138975716
526,1748373.7303436664,0.13454,6854.8231200850805,129.95196449707643
527,1749448.488103288,0.13473,6854.8231200850805,129.8484738442283
528,1751745.3147140914,0.13483,6854.8231200850805,129.92251833524375
529,1757278.8881958607,0.13502,6854.8231200850805,130.14952512189754
530,1758090.2638552869,0.13502,6854.8231200850805,130.20961811992942
531,1765257.936596169,0.1351,6854.8231200850805,130.66305970363945
532,1765646.977110658,0.1351,6854.8231200850805,130.69185618879777
533,1765795.8848464955,0.13511,6854.8231200850805,130.69320441466178
534,1767184.710639184,0.13522,6854.8231200850805,130.68959552131224
535,1767528.102253316,0.13522,6854.8231200850805,130.7149905526783
536,1767805.9130171274,0.13523,6854.8231200850805,130.72586800392867
537,1768509.307309493,0.13525,6854.8231200850805,130.75854397852075
538,1768698.7643920698,0.13526,6854.8231200850805,130.76288366051085
539,1769493.330203827,0.13536,6854.8231200850805,130.72498006824964
540,1771867.005695448,0.13553,6854.8231200850805,130.73614739876396
541,1772142.6252758084,0.13554,6854.8231200850805,130.74683674751427
542,1774529.3934957315,0.13565,6854.8231200850805,130.81676325069898
543,1774876.555001475,0.13565,6854.8231200850805,130.84235569491153
544,1774911.978817495,0.13565,6854.8231200850805,130.84496710781386
545,1775694.153948619,0.13575,6854.8231200850805,130.80619918590196
546,1777293.7627673033,0.13591,6854.8231200850805,130.76990381629778
547,1777512.3034609028,0.13592,6854.8231200850805,130.77636134938956
548,1777980.6870951396,0.13592,6854.8231200850805,130.81082159322688
549,1777965.2792503808,0.13594,6854.8231200850805,130.7904427872871
550,1781240.8266726756,0.13603,6854.8231200850805,130.9447053350493
551,1781313.5483336435,0.13603,6854.8231200850805,130.95005133673774
552,1782043.9901746456,0.13604,6854.8231200850805,130.99411865441382
553,1789276.9174464263,0.13644,6854.8231200850805,131.14020209956217
554,1789974.3354025262,0.13646,6854.8231200850805,131.17208965283058
555,1794261.8889533589,0.13649,6854.8231200850805,131.4573880103567
556,1794713.355907784,0.13652,6854.8231200850805,131.4615701661137
557,1795821.8804088614,0.13658,6854.8231200850805,131.48498172564516
558,1796334.5552441892,0.13664,6854.8231200850805,131.46476545990845
559,1800989.339046416,0.13677,6854.8231200850805,131.68014469886788
560,1800953.8638320088,0.13682,6854.8231200850805,131.62943018798487
561,1807989.153076085,0.13714,6854.8231200850805,131.8352889803183
562,1813177.0850377816,0.13722,6854.8231200850805,132.13650233477495
563,1812980.7324361536,0.13728,6854.8231200850805,132.06444729284337
564,1813660.0436232623,0.13732,6854.8231200850805,132.07544739464478
565,1817755.7166654544,0.13744,6854.8231200850805,132.25812839533282
566,1817955.3175051366,0.13744,6854.8231200850805,132.2726511572422
567,1818466.5876446685,0.13756,6854.8231200850805,132.1944306226133
568,1819696.2465817367,0.13761,6854.8231200850805,132.23575660066396
569,1819743.0813250311,0.13776,6854.8231200850805,132.09517140861144
570,1822073.9673633163,0.13783,6854.8231200850805,132.19719708070204
571,1823672.5226458036,0.13791,6854.8231200850805,132.2364239464726
572,1824702.1220842171,0.13795,6854.8231200850805,132.27271635260726
573,1825268.0519096348,0.13802,6854.8231200850805,132.2466346840773
574,1828010.320947092,0.13805,6854.8231200850805,132.4165390037734
575,1826552.422809617,0.13826,6854.8231200850805,132.10996837911304
576,1827719.0999237597,0.1383,6854.8231200850805,132.15611713114677
577,1831995.4919279586,0.13846,6854.8231200850805,132.3122556643044
578,1837549.4577763148,0.1386,6854.8231200850805,132.57932595788708
579,1839848.6755034095,0.13874,6854.8231200850805,132.61126391115823
580,1841261.5775507006,0.13879,6854.8231200850805,132.66529127103541
581,1842199.0613293855,0.13881,6854.8231200850805,132.71371380515708
582,1845147.3516944244,0.13892,6854.8231200850805,132.82085744992978
583,1845859.6405624994,0.13907,6854.8231200850805,132.72881574476878
584,1846918.140743682,0.13912,6854.8231200850805,132.75719815581382
585,1848777.8172398575,0.1392,6854.8231200850805,132.8144983649323
586,1854109.0014133647,0.1393,6854.8231200850805,133.10186657669524
587,1855108.7014799688,0.13932,6854.8231200850805,133.15451489233195
588,1855851.6193331764,0.13935,6854.8231200850805,133.17916177489604
589,1858230.8812665625,0.13962,6854.8231200850805,133.0920270209542
590,1858244.9454293556,0.14013,6854.8231200850805,132.60864521725225
591,1853856.7360693635,0.14035,6854.8231200850805,132.08811799567962
592,1853941.8247674392,0.14044,6854.8231200850805,132.00952896378803
593,1858646.8766574846,0.14081,6854.8231200850805,131.99679544474714
594,1858819.6641448862,0.14083,6854.8231200850805,131.99031911843258
595,1867623.5826687303,0.14118,6854.8231200850805,132.28669660495328
596,1872353.200120922,0.14134,6854.8231200850805,132.47157210421125
597,1874744.481039909,0.14138,6854.8231200850805,132.6032310821834
598,1876721.3180042752,0.14141,6854.8231200850805,132.71489413791636
599,1882625.2165711932,0.14167,6854.8231200850805,132.88806497996706
600,1890111.5049949307,0.14183,6854.8231200850805,133.2659878019411
601,1894575.0970718064,0.14218,6854.8231200850805,133.25187066196415
602,1887234.4457929386,0.14275,6854.8231200850805,132.20556537954036
603,1888530.8633149182,0.14283,6854.8231200850805,132.22228266575078
604,1889618.3964142385,0.14288,6854.8231200850805,132.25212740861133
605,1890023.2407753435,0.14294,6854.8231200850805,132.22493639116718
606,1897705.396549153,0.14321,6854.8231200850805,132.51207293828315
607,1898730.4980620479,0.14323,6854.8231200850805,132.5651398493366
608,1906914.1052176459,0.14347,6854.8231200850805,132.9137872180697
609,1907887.0216037312,0.14364,6854.8231200850805,132.82421481507458
610,1906908.9097316489,0.14399,6854.8231200850805,132.4334266082123
611,1908465.3112797523,0.14411,6854.8231200850805,132.43115059883092
612,1909689.5562536123,0.14427,6854.8231200850805,132.36913816133725
613,1910469.7111025578,0.1444,6854.8231200850805,132.30399661375054
614,1914402.3402717665,0.14456,6854.8231200850805,132.42960295183775
615,1921418.3798061896,0.14517,6854.8231200850805,132.35643588938413
616,1926520.4008332468,0.14558,6854.8231200850805,132.33413936208592
617,1927204.1619384836,0.14559,6854.8231200850805,132.37201469458643
618,1928981.7897527574,0.1458,6854.8231200850805,132.30327776082012
619,1929259.1154618142,0.14595,6854.8231200850805,132.18630458799686
620,1930195.0893452307,0.14602,6854.8231200850805,132.18703529278392
621,1932436.8849637515,0.14611,6854.8231200850805,132.25904352636724
622,1956239.5374395195,0.14642,6854.8231200850805,133.60466722029227
623,1953560.387277442,0.14691,6854.8231200850805,132.97667873374462
624,1959097.158613167,0.14739,6854.8231200850805,132.91927258383654
625,1963139.4251172445,0.14749,6854.8231200850805,133.10322226030542
626,1969786.188306953,0.14769,6854.8231200850805,133.37302378677995
627,1974829.8667089932,0.14788,6854.8231200850805,133.54272834115454
628,1974933.30390434,0.1482,6854.8231200850805,133.26135653875437
629,1977044.792843947,0.1484,6854.8231200850805,133.2240426444708
630,1977624.0321059579,0.14845,6854.8231200850805,133.2181901048136
631,1982807.7535753709,0.14859,6854.8231200850805,133.44153399120876
632,1991004.8575039187,0.14877,6854.8231200850805,133.8310719569751
633,1993773.9515587362,0.14905,6854.8231200850805,133.76544458629562
634,1994799.198084222,0.14916,6854.8231200850805,133.7355321858556
635,1998823.3679409495,0.14963,6854.8231200850805,133.5843993812036
636,1996015.5104847346,0.1498,6854.8231200850805,133.2453611805564
637,1992446.155483878,0.15,6854.8231200850805,132.8297436989252
638,2006187.0346413096,0.15012,6854.8231200850805,133.63889119646348
639,2008628.1421180426,0.15036,6854.8231200850805,133.58793177161763
640,2011872.6343969859,0.15043,6854.8231200850805,133.74145013607563
641,2011370.2357844035,0.15047,6854.8231200850805,133.67250852558007
642,2020587.0014252567,0.15099,6854.8231200850805,133.82257112558824
643,2022436.0548774528,0.15104,6854.8231200850805,133.90069219262796
644,2026165.2007705541,0.15123,6854.8231200850805,133.97905182639386
645,2027672.9295857456,0.15133,6854.8231200850805,133.9901493151223
646,2034350.4953352234,0.15159,6854.8231200850805,134.20083747841042
647,2036477.4376764852,0.15166,6854.8231200850805,134.27914002878052
648,2040279.7958944826,0.15185,6854.8231200850805,134.36152755314342
649,2043277.8966257581,0.15192,6854.8231200850805,134.49696528605568
650,2050051.790961874,0.1523,6854.8231200850805,134.6061583034717
651,2057736.9449755307,0.15251,6854.8231200850805,134.92472263953385
652,2055266.2167654862,0.1528,6854.8231200850805,134.50695135899778
653,2059058.3584197713,0.15325,6854.8231200850805,134.35943611221998
654,2061893.2802884744,0.15336,6854.8231200850805,134.44791864165848
655,2062182.8079660523,0.15346,6854.8231200850805,134.37917424514873
656,2065052.6514657817,0.15352,6854.8231200850805,134.5135911585319
657,2065428.357148041,0.1536,6854.8231200850805,134.4679920018256
658,2066492.9562302793,0.15364,6854.8231200850805,134.50227520374116
659,2068744.4397560435,0.15384,6854.8231200850805,134.47376753484423
660,2073645.7115725428,0.15409,6854.8231200850805,134.5736719821236
661,2078744.5864905035,0.15427,6854.8231200850805,134.74716966944342
662,2086757.2520702532,0.15441,6854.8231200850805,135.14391892171835
663,2088430.669184055,0.15454,6854.8231200850805,135.13851877727805
664,2092112.1913462144,0.1547,6854.8231200850805,135.2367285938083
665,2092275.7629306796,0.15502,6854.8231200850805,134.96811785128884
666,2099894.512984665,0.1552,6854.8231200850805,135.30248150674387
667,2099284.273086855,0.15527,6854.8231200850805,135.20218156030498
668,2102364.6649405565,0.15529,6854.8231200850805,135.38313252241332
669,2104234.4388159243,0.15543,6854.8231200850805,135.38148612339472
670,2110698.9683881667,0.15568,6854.8231200850805,135.57932736306313
671,2111623.7820749623,0.15574,6854.8231200850805,135.58647631147826
672,2112005.766754414,0.15602,6854.8231200850805,135.36763022397218
673,2118293.5858895555,0.15622,6854.8231200850805,135.59682408715628
674,2120929.4113217182,0.15635,6854.8231200850805,135.65266461923366
675,2121655.695253143,0.15642,6854.8231200850805,135.63838992795954
676,2120998.1287887907,0.15652,6854.8231200850805,135.50971944727772
677,2121786.427132818,0.15664,6854.8231200850805,135.4562325799807
678,2129772.767675871,0.15676,6854.8231200850805,135.86200355166312
679,2133028.2533398005,0.15697,6854.8231200850805,135.88763797794488
680,2133294.294928642,0.15727,6854.8231200850805,135.6453420823197
681,2135391.577958609,0.1574,6854.8231200850805,135.66655514349486
682,2137212.0246765264,0.15747,6854.8231200850805,135.72185334835373
683,2142476.666403326,0.15768,6854.8231200850805,135.87497884343773
684,2145936.5211480963,0.15797,6854.8231200850805,135.84456043224006
685,2150908.4995215093,0.15815,6854.8231200850805,136.00433130075936
686,2155643.028257867,0.1583,6854.8231200850805,136.17454379392714
687,2158281.388004847,0.15844,6854.8231200850805,136.2207389551153
688,2163156.1828347147,0.15871,6854.8231200850805,136.29614912952647
689,2164369.6546161184,0.15894,6854.8231200850805,136.17526454109213
690,2164723.051273866,0.15913,6854.8231200850805,136.03488036661008
691,2167633.9067330896,0.15923,6854.8231200850805,136.13225565113922
692,2167701.838484479,0.15971,6854.8231200850805,135.72737076479112
693,2170953.9677993883,0.15981,6854.8231200850805,135.84594004126077
694,2172817.821142764,0.15993,6854.8231200850805,135.86055281327856
695,2177032.0686468426,0.15996,6854.8231200850805,136.09852892265832
696,2180733.607092076,0.16021,6854.8231200850805,136.11719662268746
697,2182471.3351872866,0.16025,6854.8231200850805,136.19165898204596
698,2184763.1455071783,0.1603,6854.8231200850805,136.2921488151702
699,2188652.721940068,0.16049,6854.8231200850805,136.37315234220625
700,2187899.8085577255,0.16058,6854.8231200850805,136.24983239243528
701,2195309.956992267,0.16087,6854.8231200850805,136.4648447188579
702,2197353.007162956,0.16113,6854.8231200850805,136.37143965512047
703,2198816.085282205,0.16115,6854.8231200850805,136.44530470258798
704,2203788.102801179,0.1613,6854.8231200850805,136.62666477378667
705,2224247.9443831625,0.16162,6854.8231200850805,137.6220730344736
706,2225966.4208097244,0.16171,6854.8231200850805,137.6517482412791
707,2227124.226387067,0.16177,6854.8231200850805,137.67226472071874
708,2224912.2646853216,0.1619,6854.8231200850805,137.42509355684507
709,2226734.086822538,0.16197,6854.8231200850805,137.4781803310822
710,2228995.799303082,0.1621,6854.8231200850805,137.50745214701305
711,2230073.8392115356,0.16216,6854.8231200850805,137.5230537254277
712,2233727.5076213274,0.1623,6854.8231200850805,137.6295445238033
713,2236315.374282596,0.16233,6854.8231200850805,137.76352949440005
714,2236403.6146254307,0.16243,6854.8231200850805,137.684147917591
715,2238096.46251153,0.1626,6854.8231200850805,137.644308887548
716,2239889.531521798,0.16266,6854.8231200850805,137.70377053496853
717,2241149.1382693714,0.16273,6854.8231200850805,137.7219405315167
718,2241377.7774975863,0.16291,6854.8231200850805,137.58380562872668
719,2243630.507010394,0.16298,6854.8231200850805,137.66293453248213
720,2247669.820811315,0.16309,6854.8231200850805,137.81775834271352
721,2249805.0461595617,0.16318,6854.8231200850805,137.87259750947186
722,2260992.4314779895,0.16345,6854.8231200850805,138.32930140581155
723,2268710.887581676,0.16354,6854.8231200850805,138.72513682167516
724,2270805.188692403,0.16359,6854.8231200850805,138.81075791261097
725,2271931.322124545,0.16376,6854.8231200850805,138.73542514194827
726,2275621.750414724,0.16386,6854.8231200850805,138.8759764686149
727,2294471.8262170213,0.164,6854.8231200850805,139.9068186717696
728,2312226.6225611824,0.1644,6854.8231200850805,140.64638823364857
729,2313846.371835091,0.16457,6854.8231200850805,140.59952432612815
730,2313234.484878143,0.1646,6854.8231200850805,140.53672447619337
731,2318221.5228362936,0.16465,6854.8231200850805,140.79693427490395
732,2322022.8557430524,0.16481,6854.8231200850805,140.89089592518977
733,2327832.0406734697,0.16495,6854.8231200850805,141.1234944330688
734,2324908.7458813954,0.16512,6854.8231200850805,140.8011595131659
735,2331275.111024115,0.16547,6854.8231200850805,140.8880830980912
736,2335609.0237451456,0.16557,6854.8231200850805,141.06474746301538
737,2335785.5319921453,0.16557,6854.8231200850805,141.0754081048587
738,2334823.666685025,0.16575,6854.8231200850805,140.86417295233937
739,2337893.7876735674,0.16577,6854.8231200850805,141.03238147273737
740,2338723.591201097,0.16581,6854.8231200850805,141.04840427001366
741,2342907.0969152725,0.16589,6854.8231200850805,141.23256958920203
742,2346725.4463741486,0.16613,6854.8231200850805,141.25837876206276
743,2346616.4500618693,0.16616,6854.8231200850805,141.22631500131615
744,2347003.916447659,0.16629,6854.8231200850805,141.1392096005568
745,2347361.000637431,0.16634,6854.8231200850805,141.118251811797
746,2351255.8516348517,0.16636,6854.8231200850805,141.33540824926976
747,2368277.980287802,0.16653,6854.8231200850805,142.21329371811697
748,2366676.895380032,0.16658,6854.8231200850805,142.0744924588805
749,2371526.808762356,0.16689,6854.8231200850805,142.1011929272189
750,2373046.800589334,0.16698,6854.8231200850805,142.11563064973853
751,2372817.2644292274,0.16705,6854.8231200850805,142.04233848723302
752,2373628.42267664,0.16716,6854.8231200850805,141.9973930770902
753,2373980.8454707307,0.16718,6854.8231200850805,142.00148615089907
754,2376444.4544847887,0.16719,6854.8231200850805,142.14034658082355
755,2378376.4258059827,0.16723,6854.8231200850805,142.2218756088012
756,2387012.323694821,0.16744,6854.8231200850805,142.5592644347122
757,2383444.2690870212,0.16797,6854.8231200850805,141.8970214375794
758,2381384.386399893,0.16827,6854.8231200850805,141.5216251500501
759,2381620.870047042,0.16832,6854.8231200850805,141.49363534024727
760,2382408.954181346,0.16836,6854.8231200850805,141.50682787962378
761,2382904.830552209,0.16837,6854.8231200850805,141.527874951132
762,2383166.8238427504,0.16838,6854.8231200850805,141.53502932906227
763,2383166.8238427504,0.16838,6854.8231200850805,141.53502932906227
764,2388371.6416206406,0.16867,6854.8231200850805,141.60026333198795
765,2393571.7068893034,0.16896,6854.8231200850805,141.66499212176274
766,2397355.954277856,0.16947,6854.8231200850805,141.46196697219895
767,2399562.052991675,0.17,6854.8231200850805,141.1507089995103
768,2401801.3227709397,0.17031,6854.8231200850805,141.02526702900238
769,2403132.771791735,0.17073,6854.8231200850805,140.7563270539293
770,2407105.29995806,0.17099,6854.8231200850805,140.77462424457923
771,2422355.3849582816,0.17136,6854.8231200850805,141.36060836591278
772,2423142.100279958,0.17153,6854.8231200850805,141.26637324549395
773,2424095.502196521,0.17192,6854.8231200850805,141.00136704260825
774,2425948.5938315843,0.17231,6854.8231200850805,140.78977388611133
775,2429790.373357247,0.17254,6854.8231200850805,140.82475793191418
776,2434492.138330074,0.17269,6854.8231200850805,140.97470254965972
777,2436171.1230840376,0.17293,6854.8231200850805,140.87614196981656
778,2439414.2920113136,0.17324,6854.8231200850805,140.8112613721608
779,2442069.177433499,0.17358,6854.8231200850805,140.6883959807293
780,2442752.9248651015,0.17386,6854.8231200850805,140.50114602928227
781,2445646.6697686682,0.17429,6854.8231200850805,140.32053874397087
782,2446185.5719339326,0.17447,6854.8231200850805,140.2066585621558
783,2449576.1123099457,0.17468,6854.8231200850805,140.23220244503926
784,2452268.5682883086,0.17487,6854.8231200850805,140.2338061581923
785,2452992.6717092246,0.17515,6854.8231200850805,140.05096612670422
786,2454219.0332342247,0.17543,6854.8231200850805,139.89733986400415
787,2451885.52456806,0.17602,6854.8231200850805,139.29584845858767
788,2452564.125927485,0.17656,6854.8231200850805,138.90825362072297
789,2454767.5082903816,0.177,6854.8231200850805,138.68742984691423
790,2455147.8603369575,0.1772,6854.8231200850805,138.55236232149872
791,2455299.417659085,0.17765,6854.8231200850805,138.20993063096452
792,2455596.9855739074,0.1779,6854.8231200850805,138.03243314074803
793,2456612.1484248154,0.17823,6854.8231200850805,137.83381857290104
794,2460006.7788117956,0.17859,6854.8231200850805,137.74605402384208
795,2461214.713844379,0.1789,6854.8231200850805,137.57488618470535
796,2461925.0971688293,0.17928,6854.8231200850805,137.32290814194718
797,2463175.8886494436,0.17967,6854.8231200850805,137.09444474032637
798,2464896.71834464,0.17992,6854.8231200850805,136.9995952837172
799,2472178.756807459,0.18032,6854.8231200850805,137.09953176616344
800,2480405.4493200895,0.1807,6854.8231200850805,137.2664886176032
801,2485327.4419879373,0.18109,6854.8231200850805,137.24266618741717
802,2495727.3374405513,0.18133,6854.8231200850805,137.63455233224238
803,2506582.9773374186,0.18181,6854.8231200850805,137.86826782561016
804,2514974.3481408646,0.1821,6854.8231200850805,138.1095193926889
805,2521429.139295489,0.18248,6854.8231200850805,138.17564331956868
806,2533012.0995253976,0.18284,6854.8231200850805,138.53708704470563
807,2541461.2084656144,0.18308,6854.8231200850805,138.81697664767393
808,2545799.9428331796,0.18334,6854.8231200850805,138.85676572669246
809,2553364.1580662793,0.18363,6854.8231200850805,139.0494014086086
810,2557190.4886132185,0.18368,6854.8231200850805,139.2198654515036
811,2561281.508330466,0.184,6854.8231200850805,139.20008197448186
812,2564106.5306873852,0.18419,6854.8231200850805,139.20986647958006
813,2567960.0347169777,0.18451,6854.8231200850805,139.17728224578494
814,2570292.622404343,0.18471,6854.8231200850805,139.15286786878582
815,2573637.052909337,0.18492,6854.8231200850805,139.17570046016314
816,2574208.0457204776,0.18505,6854.8231200850805,139.10878388113903
817,2582352.068217067,0.18524,6854.8231200850805,139.40574758243721
818,2586260.538504892,0.1856,6854.8231200850805,139.34593418668598
819,2588670.1448072502,0.18586,6854.8231200850805,139.28064913414667
820,2597617.001798028,0.18621,6854.8231200850805,139.49932881145094
821,2602088.331981416,0.1865,6854.8231200850805,139.52216257273008
822,2609523.1213368517,0.18696,6854.8231200850805,139.57654692644692
823,2612791.5490694903,0.18705,6854.8231200850805,139.68412451587758
824,2613148.1723329746,0.18712,6854.8231200850805,139.6509284059948
825,2613843.143614985,0.1873,6854.8231200850805,139.55382507287695
826,2623256.8622038853,0.18745,6854.8231200850805,139.9443511445124
827,2627508.953442996,0.18826,6854.8231200850805,139.5680948392115
828,2627462.8045799052,0.18851,6854.8231200850805,139.38055299877487
829,2627865.2776761046,0.18857,6854.8231200850805,139.35754773697326
830,2628007.263308124,0.18876,6854.8231200850805,139.22479674232486
831,2639645.3673117086,0.18902,6854.8231200850805,139.64899837645268
832,2641751.205238104,0.18916,6854.8231200850805,139.6569679233508
833,2644192.9552413765,0.18925,6854.8231200850805,139.71957491367908
834,2645752.1371304407,0.18931,6854.8231200850805,139.75765343248855
835,2646084.707792397,0.18931,6854.8231200850805,139.77522094936333
836,2646723.7986721736,0.18931,6854.8231200850805,139.80897990978679
837,2647491.362932417,0.18934,6854.8231200850805,139.82736679689538
838,2647588.845193829,0.18934,6854.8231200850805,139.83251532659918
839,2647974.616263404,0.18938,6854.8231200850805,139.823350737322
840,2652879.7479637708,0.18965,6854.8231200850805,139.88292897251625
841,2653844.91014513,0.18974,6854.8231200850805,139.86744545931958
842,2655935.9963194747,0.1899,6854.8231200850805,139.85971544599656
843,2661089.7544195373,0.19027,6854.8231200850805,139.85860905132375
844,2663872.0012443243,0.1904,6854.8231200850805,139.90924376283215
845,2670879.1472078804,0.19068,6854.8231200850805,140.0712789599266
846,2671484.4933514753,0.19075,6854.8231200850805,140.0516117091206
847,2672041.0960599254,0.19084,6854.8231200850805,140.01472940997303
848,2673948.9992415463,0.19115,6854.8231200850805,139.8874705331701
849,2677111.2123839194,0.1914,6854.8231200850805,139.86996929905536
850,2678141.7119481247,0.19143,6854.8231200850805,139.90188120713182
851,2680223.24778241,0.19148,6854.8231200850805,139.97405722699028
852,2682189.963815833,0.19162,6854.8231200850805,139.97442666818876
853,2682252.6789367925,0.19166,6854.8231200850805,139.94848580490412
854,2682740.3945005443,0.19176,6854.8231200850805,139.9009383865532
855,2685013.8029302284,0.1919,6854.8231200850805,139.91734251851113
856,2687080.409307977,0.19202,6854.8231200850805,139.93752782564198
